,edges,metagrad,accuracy_before,accuracy_after,loss_before,loss_after,accuracy_before_eval,accuracy_after_eval,loss_before_eval,loss_after_eval
0,136339,-1,0.8870641589164734,0.8870641589164734,0.3683694303035736,0.3683694303035736,0.8878873586654663,0.8878873586654663,0.3656470775604248,0.3656470775604248
1,86848,-1,0.887016773223877,0.8870160579681396,0.3683568239212036,0.3683578073978424,0.8879228830337524,0.8879222273826599,0.3656512200832367,0.3656498193740845
2,84965,-1,0.8869752883911133,0.8869739174842834,0.3683590292930603,0.36836138367652893,0.8879584074020386,0.8879570960998535,0.36565667390823364,0.36565738916397095
3,91552,-1,0.8870641589164734,0.8870620727539062,0.36835309863090515,0.3683576285839081,0.8878932595252991,0.8878912925720215,0.3651506304740906,0.3651535212993622
4,42170,-1,0.8870404362678528,0.8870377540588379,0.3683575391769409,0.36836153268814087,0.8879347443580627,0.8879320621490479,0.36514437198638916,0.3651468753814697
5,83733,-1,0.8870285749435425,0.8870252370834351,0.3684212267398834,0.3684273958206177,0.8879228830337524,0.887919545173645,0.36514636874198914,0.3651493191719055
6,109729,-1,0.8870404362678528,0.8870363831520081,0.3684125244617462,0.3684205412864685,0.8878695964813232,0.887871503829956,0.3651869297027588,0.3651764988899231
7,161007,-1,0.8870285749435425,0.887029767036438,0.3684333264827728,0.3684307634830475,0.8878103494644165,0.8878175020217896,0.36519771814346313,0.3651786148548126
8,162030,-1,0.8870285749435425,0.8870291709899902,0.36843645572662354,0.36843350529670715,0.8878399729728699,0.8878524303436279,0.36520346999168396,0.36518171429634094
9,96917,-1,0.8869990110397339,0.8869988918304443,0.36843568086624146,0.3684343993663788,0.8877570629119873,0.8877688646316528,0.36522406339645386,0.36520105600357056
10,78744,-1,0.887016773223877,0.8870159387588501,0.36843159794807434,0.3684319853782654,0.8878399729728699,0.8878510594367981,0.36521217226982117,0.3651912808418274
11,104914,-1,0.88703453540802,0.8870330452919006,0.3684220612049103,0.36842408776283264,0.8878222107887268,0.8878326416015625,0.3652258813381195,0.36520373821258545
12,160383,-1,0.88703453540802,0.8870323896408081,0.36843761801719666,0.3684398829936981,0.8878103494644165,0.8878201246261597,0.36522340774536133,0.36520326137542725
13,33867,-1,0.887016773223877,0.8870139122009277,0.368442177772522,0.3684452474117279,0.8878044486045837,0.8878135085105896,0.36522188782691956,0.3652038276195526
14,64256,-1,0.8870878219604492,0.8870843052864075,0.3684406280517578,0.36844509840011597,0.8878636956214905,0.8878720998764038,0.3657178580760956,0.3657016158103943
15,37602,-1,0.8870404362678528,0.887042224407196,0.3684667646884918,0.36846640706062317,0.8878518342971802,0.8878596425056458,0.3656971752643585,0.3656829595565796
16,164934,-1,0.8869871497154236,0.8869882822036743,0.3684696853160858,0.3684706687927246,0.8878340721130371,0.8878411650657654,0.36570441722869873,0.36569076776504517
17,13609,-1,0.886963427066803,0.8869639039039612,0.36846351623535156,0.36846327781677246,0.8878695964813232,0.887876033782959,0.3657061457633972,0.36569228768348694
18,77354,-1,0.886963427066803,0.8869631886482239,0.36845409870147705,0.36845529079437256,0.887875497341156,0.8878812789916992,0.3656931519508362,0.36568135023117065
19,135192,-1,0.886963427066803,0.8869625329971313,0.3684649169445038,0.3684682846069336,0.8879051208496094,0.8879102468490601,0.3656911551952362,0.3656812906265259
20,141032,-1,0.886963427066803,0.8869618773460388,0.36845770478248596,0.36846286058425903,0.8879525065422058,0.887956976890564,0.3657010495662689,0.3656902611255646
21,75069,-1,0.8869456648826599,0.8869434595108032,0.3684651553630829,0.3684696853160858,0.8879169821739197,0.8879207968711853,0.36569464206695557,0.36568504571914673
22,15455,-1,0.8869456648826599,0.8869428038597107,0.36846858263015747,0.3684733510017395,0.8879347443580627,0.8879379034042358,0.36570823192596436,0.36569884419441223
23,167925,-1,0.8870226740837097,0.8870190978050232,0.36846527457237244,0.3684721291065216,0.887946605682373,0.8879490494728088,0.3657037615776062,0.36569303274154663
24,3710,-1,0.8870522975921631,0.887048065662384,0.36847227811813354,0.3684779703617096,0.88792884349823,0.887936532497406,0.36573705077171326,0.36571455001831055
25,146181,-1,0.8870226740837097,0.8870177268981934,0.36847108602523804,0.3684786558151245,0.8878992199897766,0.8879062533378601,0.3657371997833252,0.36571675539016724
26,4904,-1,0.8869516253471375,0.8869460225105286,0.36847010254859924,0.368476539850235,0.8878932595252991,0.88789963722229,0.36573871970176697,0.36572012305259705
27,95602,-1,0.886904239654541,0.8869038224220276,0.3684949576854706,0.3684929609298706,0.8879169821739197,0.8879227042198181,0.36574485898017883,0.3657246232032776
28,49094,-1,0.8868923783302307,0.8868973255157471,0.3685053586959839,0.3685007393360138,0.8878992199897766,0.8879042863845825,0.3657488226890564,0.36572974920272827
29,63619,-1,0.8869279026985168,0.8869321942329407,0.36850595474243164,0.36850276589393616,0.8878814578056335,0.8878858685493469,0.36575472354888916,0.3657374382019043
30,1612,-1,0.8869220018386841,0.8869255781173706,0.36849918961524963,0.36849814653396606,0.8879169821739197,0.8879207372665405,0.3657601773738861,0.3657429814338684
31,99365,-1,0.8869101405143738,0.8869130611419678,0.3684900999069214,0.3684908151626587,0.8879347443580627,0.8879378437995911,0.36576899886131287,0.365753710269928
32,137335,-1,0.8868509531021118,0.8868530988693237,0.3684850335121155,0.36848750710487366,0.8879702687263489,0.8879727125167847,0.3657618463039398,0.36574840545654297
33,161655,-1,0.8868805170059204,0.8868820667266846,0.36846834421157837,0.3684713542461395,0.887946605682373,0.8879542350769043,0.36576467752456665,0.3657466471195221
34,163797,-1,0.8869397640228271,0.8869406580924988,0.3684535026550293,0.36845868825912476,0.8878873586654663,0.8878943920135498,0.36576804518699646,0.3657522201538086
35,104652,-1,0.8869279026985168,0.886928141117096,0.36845454573631287,0.36845970153808594,0.8878636956214905,0.8878700137138367,0.36527130007743835,0.3652556240558624
36,82726,-1,0.8869101405143738,0.8869097232818604,0.3684603273868561,0.36846697330474854,0.8878873586654663,0.88789302110672,0.36527374386787415,0.36525988578796387
37,99469,-1,0.8869161009788513,0.8869149684906006,0.36845719814300537,0.3684639632701874,0.887875497341156,0.8878805041313171,0.36527329683303833,0.36525967717170715
38,168437,-1,0.8869279026985168,0.8869261145591736,0.36844998598098755,0.36845871806144714,0.8878695964813232,0.8878739476203918,0.36524078249931335,0.3652293086051941
39,23131,-1,0.886963427066803,0.8869609832763672,0.3684502840042114,0.36846035718917847,0.8879110813140869,0.8879147171974182,0.3652484714984894,0.36523619294166565
40,87515,-1,0.8869516253471375,0.8869485259056091,0.36845871806144714,0.36846840381622314,0.88792884349823,0.8879318833351135,0.3652120530605316,0.3652019500732422
41,34865,-1,0.8868687152862549,0.886870801448822,0.36847108602523804,0.3684737980365753,0.8879110813140869,0.8879134058952332,0.36520254611968994,0.36519455909729004
42,115988,-1,0.8868568539619446,0.8868582844734192,0.36846715211868286,0.36847203969955444,0.8879228830337524,0.8879246115684509,0.36520931124687195,0.36520159244537354
43,118313,-1,0.8868982791900635,0.8869050145149231,0.36848974227905273,0.368487685918808,0.8878932595252991,0.8879002332687378,0.3652258813381195,0.365212619304657
44,143002,-1,0.886886477470398,0.8868924975395203,0.36848947405815125,0.3684891164302826,0.8879051208496094,0.8879113793373108,0.3652278780937195,0.365216463804245
45,39655,-1,0.8868982791900635,0.8869036436080933,0.3684900403022766,0.36848971247673035,0.8878932595252991,0.887898862361908,0.3652363121509552,0.3652230501174927
46,6974,-1,0.8869220018386841,0.8869267106056213,0.36849990487098694,0.3684996962547302,0.8878814578056335,0.8878864049911499,0.36523520946502686,0.3652237057685852
47,123132,-1,0.8868568539619446,0.8868668079376221,0.368520051240921,0.36851048469543457,0.8878814578056335,0.8878916501998901,0.3652470111846924,0.36523208022117615
48,90680,-1,0.8868509531021118,0.886860191822052,0.3685239255428314,0.3685164749622345,0.8878873586654663,0.8878968954086304,0.36525624990463257,0.3652415871620178
