,perturbs,iters,loss
0,0,0,3.9725873470306396
1,0,1,3.9174790382385254
2,0,2,3.870304822921753
3,0,3,3.820030450820923
4,0,4,3.7659530639648438
5,0,5,3.715540647506714
6,0,6,3.6626386642456055
7,0,7,3.612910509109497
8,0,8,3.5647993087768555
9,0,9,3.5225138664245605
10,0,10,3.477140426635742
11,0,11,3.432157516479492
12,0,12,3.390437364578247
13,0,13,3.346118450164795
14,0,14,3.3051161766052246
15,0,15,3.2660715579986572
16,0,16,3.2281711101531982
17,0,17,3.187678575515747
18,0,18,3.147498607635498
19,0,19,3.110229253768921
20,0,20,3.0719492435455322
21,0,21,3.036548376083374
22,0,22,2.9984421730041504
23,0,23,2.9602737426757812
24,0,24,2.924067497253418
25,0,25,2.8915464878082275
26,0,26,2.857189416885376
27,0,27,2.8222997188568115
28,0,28,2.7885289192199707
29,0,29,2.752539873123169
30,0,30,2.7218682765960693
31,0,31,2.6872670650482178
32,0,32,2.656348943710327
33,0,33,2.627328634262085
34,0,34,2.598219633102417
35,0,35,2.568061113357544
36,0,36,2.54075026512146
37,0,37,2.514922857284546
38,0,38,2.488961935043335
39,0,39,2.4607605934143066
40,0,40,2.4344887733459473
41,0,41,2.407195806503296
42,0,42,2.383108139038086
43,0,43,2.3546242713928223
44,0,44,2.328092098236084
45,0,45,2.3034603595733643
46,0,46,2.277019500732422
47,0,47,2.252074718475342
48,0,48,2.226911783218384
49,0,49,2.203667640686035
50,1,0,3.972752809524536
51,1,1,3.9176440238952637
52,1,2,3.870469808578491
53,1,3,3.820195198059082
54,1,4,3.7661173343658447
55,1,5,3.7157042026519775
56,1,6,3.6628026962280273
57,1,7,3.6130740642547607
58,1,8,3.564962387084961
59,1,9,3.522677183151245
60,1,10,3.4773037433624268
61,1,11,3.4323198795318604
62,1,12,3.3905999660491943
63,1,13,3.346280336380005
64,1,14,3.3052780628204346
65,1,15,3.266232967376709
66,1,16,3.228332042694092
67,1,17,3.187839984893799
68,1,18,3.1476593017578125
69,1,19,3.1103897094726562
70,1,20,3.0721092224121094
71,1,21,3.036708116531372
72,1,22,2.9986019134521484
73,1,23,2.960432767868042
74,1,24,2.924226760864258
75,1,25,2.89170503616333
76,1,26,2.8573479652404785
77,1,27,2.822458028793335
78,1,28,2.788687229156494
79,1,29,2.752697706222534
80,1,30,2.7220258712768555
81,1,31,2.687424421310425
82,1,32,2.656506299972534
83,1,33,2.627485513687134
84,1,34,2.5983762741088867
85,1,35,2.5682175159454346
86,1,36,2.5409061908721924
87,1,37,2.51507830619812
88,1,38,2.4891176223754883
89,1,39,2.46091628074646
90,1,40,2.4346437454223633
91,1,41,2.4073503017425537
92,1,42,2.3832626342773438
93,1,43,2.35477876663208
94,1,44,2.3282461166381836
95,1,45,2.3036139011383057
96,1,46,2.2771730422973633
97,1,47,2.252228021621704
98,1,48,2.227065324783325
99,1,49,2.2038204669952393
100,2,0,3.9729127883911133
101,2,1,3.9178037643432617
102,2,2,3.8706295490264893
103,2,3,3.820354700088501
104,2,4,3.7662763595581055
105,2,5,3.715862989425659
106,2,6,3.66296124458313
107,2,7,3.613232374191284
108,2,8,3.5651204586029053
109,2,9,3.5228350162506104
110,2,10,3.477461099624634
111,2,11,3.4324769973754883
112,2,12,3.390756845474243
113,2,13,3.346437454223633
114,2,14,3.3054347038269043
115,2,15,3.2663893699645996
116,2,16,3.228487968444824
117,2,17,3.187995433807373
118,2,18,3.147814989089966
119,2,19,3.1105449199676514
120,2,20,3.0722646713256836
121,2,21,3.036863088607788
122,2,22,2.998756170272827
123,2,23,2.960587501525879
124,2,24,2.9243812561035156
125,2,25,2.8918590545654297
126,2,26,2.85750150680542
127,2,27,2.8226115703582764
128,2,28,2.7888402938842773
129,2,29,2.7528507709503174
130,2,30,2.7221786975860596
131,2,31,2.68757700920105
132,2,32,2.656658411026001
133,2,33,2.6276373863220215
134,2,34,2.5985281467437744
135,2,35,2.568368911743164
136,2,36,2.541057586669922
137,2,37,2.5152297019958496
138,2,38,2.4892687797546387
139,2,39,2.461066722869873
140,2,40,2.4347941875457764
141,2,41,2.4075005054473877
142,2,42,2.3834128379821777
143,2,43,2.354928731918335
144,2,44,2.3283960819244385
145,2,45,2.3037633895874023
146,2,46,2.2773220539093018
147,2,47,2.2523770332336426
148,2,48,2.2272140979766846
149,2,49,2.2039692401885986
150,3,0,3.973069190979004
151,3,1,3.9179599285125732
152,3,2,3.8707854747772217
